23_res.png,0.36873975
63_res.png,0.4639923
10_res.png,0.37490943
97_res.png,0.42440835
44_res.png,0.4106508
40_res.png,0.47538453
51_res.png,0.4462237
30_res.png,0.40975302
41_res.png,0.4708138
66_res.png,0.4840594
65_res.png,0.46174943
67_res.png,0.43851802
43_res.png,0.44726163
3_res.png,0.48828167
73_res.png,0.50049907
9_res.png,0.4906322
92_res.png,0.45626938
85_res.png,0.5042652
59_res.png,0.42976713
35_res.png,0.47169057
75_res.png,0.4292139
22_res.png,0.41971278
68_res.png,0.46727243
26_res.png,0.48474747
16_res.png,0.4583625
42_res.png,0.41388178
74_res.png,0.44707975
53_res.png,0.38693002
48_res.png,0.40869153
84_res.png,0.47256964
86_res.png,0.4140293
71_res.png,0.4468773
64_res.png,0.4966357
45_res.png,0.43197876
78_res.png,0.5116247
80_res.png,0.45955318
12_res.png,0.43781435
34_res.png,0.5058921
99_res.png,0.40102735
91_res.png,0.42177308
2_res.png,0.42634752
57_res.png,0.42493895
20_res.png,0.44442624
14_res.png,0.4194138
50_res.png,0.49705312
39_res.png,0.48958468
33_res.png,0.4743495
4_res.png,0.40369198
27_res.png,0.43665472
1_res.png,0.493522
6_res.png,0.44813386
24_res.png,0.4108259
38_res.png,0.40531394
15_res.png,0.4062386
11_res.png,0.4733278
46_res.png,0.41564354
5_res.png,0.41253307
81_res.png,0.40119737
17_res.png,0.39793852
47_res.png,0.42396453
82_res.png,0.4789345
60_res.png,0.49175903
96_res.png,0.5016619
21_res.png,0.45395964
58_res.png,0.45480055
32_res.png,0.47425008
88_res.png,0.4472496
89_res.png,0.46245265
70_res.png,0.41409963
69_res.png,0.4513977
29_res.png,0.48951638
61_res.png,0.4209302
77_res.png,0.5020658
36_res.png,0.47491443
72_res.png,0.5045164
56_res.png,0.3693638
87_res.png,0.4131359
54_res.png,0.41955647
55_res.png,0.45485592
79_res.png,0.4147089
90_res.png,0.44517514
76_res.png,0.46478415
94_res.png,0.3921687
49_res.png,0.45703748
13_res.png,0.45919526
37_res.png,0.35604304
28_res.png,0.47626525
31_res.png,0.4577713
7_res.png,0.44103357
93_res.png,0.41320765
52_res.png,0.48055565
95_res.png,0.40578604
62_res.png,0.4844959
25_res.png,0.4785397
98_res.png,0.46020037
0_res.png,0.4060593
8_res.png,0.41069943
18_res.png,0.46385768
83_res.png,0.37375718
19_res.png,0.48202077
